timestamp,tls_version,n_total,repetition,handshake_num,latency_ms,cumulative_ms,avg_so_far_ms
2026-05-18T16:01:33.481629+00:00,TLS_1_3,100,1,75,12.125,1032.579,13.768
2026-05-18T16:01:33.497314+00:00,TLS_1_3,100,1,76,13.166,1045.745,13.76
2026-05-18T16:01:33.515005+00:00,TLS_1_3,100,1,77,13.639,1059.384,13.758
2026-05-18T16:01:33.531975+00:00,TLS_1_3,100,1,78,13.052,1072.436,13.749
2026-05-18T16:01:33.552787+00:00,TLS_1_3,100,1,79,18.441,1090.877,13.809
2026-05-18T16:01:33.572186+00:00,TLS_1_3,100,1,80,16.741,1107.618,13.845
2026-05-18T16:01:33.591397+00:00,TLS_1_3,100,1,81,15.613,1123.231,13.867
2026-05-18T16:01:33.609200+00:00,TLS_1_3,100,1,82,14.812,1138.043,13.879
2026-05-18T16:01:33.626205+00:00,TLS_1_3,100,1,83,12.826,1150.869,13.866
2026-05-18T16:01:33.643800+00:00,TLS_1_3,100,1,84,13.317,1164.186,13.859
2026-05-18T16:01:33.658185+00:00,TLS_1_3,100,1,85,11.922,1176.109,13.837
2026-05-18T16:01:33.674064+00:00,TLS_1_3,100,1,86,12.709,1188.818,13.823
2026-05-18T16:01:33.692170+00:00,TLS_1_3,100,1,87,14.782,1203.6,13.834
2026-05-18T16:01:33.708615+00:00,TLS_1_3,100,1,88,13.839,1217.439,13.835
2026-05-18T16:01:33.725994+00:00,TLS_1_3,100,1,89,14.698,1232.138,13.844
2026-05-18T16:01:33.743329+00:00,TLS_1_3,100,1,90,12.983,1245.12,13.835
2026-05-18T16:01:33.763041+00:00,TLS_1_3,100,1,91,17.073,1262.193,13.87
2026-05-18T16:01:33.780315+00:00,TLS_1_3,100,1,92,14.183,1276.376,13.874
2026-05-18T16:01:33.799015+00:00,TLS_1_3,100,1,93,14.216,1290.592,13.877
2026-05-18T16:01:33.813130+00:00,TLS_1_3,100,1,94,11.472,1302.065,13.852
2026-05-18T16:01:33.827563+00:00,TLS_1_3,100,1,95,11.613,1313.678,13.828
2026-05-18T16:01:33.844344+00:00,TLS_1_3,100,1,96,13.572,1327.251,13.826
2026-05-18T16:01:33.864359+00:00,TLS_1_3,100,1,97,17.67,1344.921,13.865
2026-05-18T16:01:33.879561+00:00,TLS_1_3,100,1,98,12.457,1357.378,13.851
2026-05-18T16:01:33.897625+00:00,TLS_1_3,100,1,99,14.035,1371.413,13.853
2026-05-18T16:01:33.915396+00:00,TLS_1_3,100,1,100,14.125,1385.538,13.855
2026-05-18T16:01:33.932009+00:00,TLS_1_3,100,2,1,12.391,12.391,12.391
2026-05-18T16:01:33.946975+00:00,TLS_1_3,100,2,2,12.898,25.289,12.644
2026-05-18T16:01:33.961553+00:00,TLS_1_3,100,2,3,10.563,35.851,11.95
2026-05-18T16:01:33.978173+00:00,TLS_1_3,100,2,4,14.245,50.096,12.524
2026-05-18T16:01:33.993777+00:00,TLS_1_3,100,2,5,13.23,63.326,12.665
2026-05-18T16:01:34.010702+00:00,TLS_1_3,100,2,6,13.823,77.15,12.858
2026-05-18T16:01:34.025157+00:00,TLS_1_3,100,2,7,12.131,89.281,12.754
2026-05-18T16:01:34.042180+00:00,TLS_1_3,100,2,8,14.289,103.57,12.946
2026-05-18T16:01:34.058287+00:00,TLS_1_3,100,2,9,12.889,116.458,12.94
2026-05-18T16:01:34.074220+00:00,TLS_1_3,100,2,10,12.465,128.923,12.892
2026-05-18T16:01:34.088603+00:00,TLS_1_3,100,2,11,12.267,141.19,12.835
2026-05-18T16:01:34.103382+00:00,TLS_1_3,100,2,12,11.612,152.802,12.734
2026-05-18T16:01:34.117005+00:00,TLS_1_3,100,2,13,10.66,163.462,12.574
2026-05-18T16:01:34.133741+00:00,TLS_1_3,100,2,14,12.082,175.544,12.539
2026-05-18T16:01:34.155642+00:00,TLS_1_3,100,2,15,18.378,193.922,12.928
2026-05-18T16:01:34.173607+00:00,TLS_1_3,100,2,16,14.472,208.394,13.025
2026-05-18T16:01:34.192590+00:00,TLS_1_3,100,2,17,16.151,224.545,13.209
2026-05-18T16:01:34.213031+00:00,TLS_1_3,100,2,18,15.129,239.674,13.315
2026-05-18T16:01:34.231284+00:00,TLS_1_3,100,2,19,15.291,254.965,13.419
2026-05-18T16:01:34.252818+00:00,TLS_1_3,100,2,20,17.319,272.284,13.614
2026-05-18T16:01:34.267068+00:00,TLS_1_3,100,2,21,11.781,284.065,13.527
2026-05-18T16:01:34.283380+00:00,TLS_1_3,100,2,22,13.385,297.45,13.52
2026-05-18T16:01:34.298051+00:00,TLS_1_3,100,2,23,12.022,309.472,13.455
2026-05-18T16:01:34.313119+00:00,TLS_1_3,100,2,24,12.542,322.014,13.417
2026-05-18T16:01:34.327304+00:00,TLS_1_3,100,2,25,11.892,333.905,13.356
2026-05-18T16:01:34.341057+00:00,TLS_1_3,100,2,26,11.31,345.216,13.278
2026-05-18T16:01:34.357782+00:00,TLS_1_3,100,2,27,13.608,358.823,13.29
2026-05-18T16:01:34.384558+00:00,TLS_1_3,100,2,28,22.297,381.121,13.611
2026-05-18T16:01:34.407984+00:00,TLS_1_3,100,2,29,19.835,400.956,13.826
2026-05-18T16:01:34.434078+00:00,TLS_1_3,100,2,30,21.341,422.297,14.077
2026-05-18T16:01:34.449944+00:00,TLS_1_3,100,2,31,13.48,435.777,14.057
2026-05-18T16:01:34.466105+00:00,TLS_1_3,100,2,32,13.62,449.397,14.044
2026-05-18T16:01:34.482115+00:00,TLS_1_3,100,2,33,12.726,462.123,14.004
2026-05-18T16:01:34.497382+00:00,TLS_1_3,100,2,34,12.612,474.735,13.963
2026-05-18T16:01:34.515453+00:00,TLS_1_3,100,2,35,15.337,490.072,14.002
2026-05-18T16:01:34.533444+00:00,TLS_1_3,100,2,36,15.266,505.338,14.037
2026-05-18T16:01:34.552056+00:00,TLS_1_3,100,2,37,14.35,519.688,14.046
2026-05-18T16:01:34.567928+00:00,TLS_1_3,100,2,38,13.224,532.912,14.024
2026-05-18T16:01:34.583228+00:00,TLS_1_3,100,2,39,11.362,544.273,13.956
2026-05-18T16:01:34.598087+00:00,TLS_1_3,100,2,40,12.407,556.681,13.917
2026-05-18T16:01:34.612059+00:00,TLS_1_3,100,2,41,11.575,568.255,13.86
2026-05-18T16:01:34.627458+00:00,TLS_1_3,100,2,42,12.979,581.234,13.839
2026-05-18T16:01:34.644504+00:00,TLS_1_3,100,2,43,14.026,595.26,13.843
2026-05-18T16:01:34.661887+00:00,TLS_1_3,100,2,44,14.681,609.942,13.862
2026-05-18T16:01:34.677668+00:00,TLS_1_3,100,2,45,12.325,622.266,13.828
2026-05-18T16:01:34.693494+00:00,TLS_1_3,100,2,46,13.345,635.611,13.818
2026-05-18T16:01:34.709111+00:00,TLS_1_3,100,2,47,13.266,648.878,13.806
2026-05-18T16:01:34.725046+00:00,TLS_1_3,100,2,48,13.378,662.256,13.797
2026-05-18T16:01:34.744227+00:00,TLS_1_3,100,2,49,14.421,676.676,13.81
2026-05-18T16:01:34.761074+00:00,TLS_1_3,100,2,50,12.815,689.491,13.79
2026-05-18T16:01:34.777979+00:00,TLS_1_3,100,2,51,13.808,703.299,13.79
2026-05-18T16:01:34.793776+00:00,TLS_1_3,100,2,52,13.403,716.702,13.783
2026-05-18T16:01:34.807334+00:00,TLS_1_3,100,2,53,11.141,727.843,13.733
2026-05-18T16:01:34.823475+00:00,TLS_1_3,100,2,54,13.824,741.667,13.735
2026-05-18T16:01:34.837925+00:00,TLS_1_3,100,2,55,12.046,753.713,13.704
2026-05-18T16:01:34.853181+00:00,TLS_1_3,100,2,56,11.314,765.027,13.661
2026-05-18T16:01:34.867829+00:00,TLS_1_3,100,2,57,11.813,776.84,13.629
2026-05-18T16:01:34.883990+00:00,TLS_1_3,100,2,58,11.952,788.792,13.6
2026-05-18T16:01:34.898928+00:00,TLS_1_3,100,2,59,12.548,801.34,13.582
2026-05-18T16:01:34.915351+00:00,TLS_1_3,100,2,60,12.559,813.899,13.565
2026-05-18T16:01:34.931513+00:00,TLS_1_3,100,2,61,13.841,827.74,13.57
2026-05-18T16:01:34.949739+00:00,TLS_1_3,100,2,62,14.979,842.718,13.592
2026-05-18T16:01:34.964086+00:00,TLS_1_3,100,2,63,12.103,854.821,13.569
2026-05-18T16:01:34.981631+00:00,TLS_1_3,100,2,64,13.601,868.422,13.569
2026-05-18T16:01:34.995913+00:00,TLS_1_3,100,2,65,12.038,880.459,13.546
2026-05-18T16:01:35.011272+00:00,TLS_1_3,100,2,66,12.382,892.841,13.528
2026-05-18T16:01:35.025373+00:00,TLS_1_3,100,2,67,11.517,904.359,13.498
2026-05-18T16:01:35.039887+00:00,TLS_1_3,100,2,68,11.987,916.346,13.476
2026-05-18T16:01:35.055809+00:00,TLS_1_3,100,2,69,13.531,929.877,13.476
2026-05-18T16:01:35.070503+00:00,TLS_1_3,100,2,70,12.308,942.185,13.46
2026-05-18T16:01:35.085936+00:00,TLS_1_3,100,2,71,11.587,953.772,13.433
2026-05-18T16:01:35.100771+00:00,TLS_1_3,100,2,72,11.935,965.707,13.413
2026-05-18T16:01:35.115425+00:00,TLS_1_3,100,2,73,11.947,977.654,13.393
2026-05-18T16:01:35.130324+00:00,TLS_1_3,100,2,74,12.34,989.994,13.378
2026-05-18T16:01:35.148511+00:00,TLS_1_3,100,2,75,13.783,1003.777,13.384
2026-05-18T16:01:35.167320+00:00,TLS_1_3,100,2,76,15.315,1019.092,13.409
2026-05-18T16:01:35.181448+00:00,TLS_1_3,100,2,77,11.466,1030.558,13.384
2026-05-18T16:01:35.198799+00:00,TLS_1_3,100,2,78,15.246,1045.804,13.408
2026-05-18T16:01:35.224232+00:00,TLS_1_3,100,2,79,22.248,1068.052,13.52
2026-05-18T16:01:35.242108+00:00,TLS_1_3,100,2,80,13.307,1081.358,13.517
2026-05-18T16:01:35.258160+00:00,TLS_1_3,100,2,81,12.314,1093.672,13.502
2026-05-18T16:01:35.273971+00:00,TLS_1_3,100,2,82,13.254,1106.927,13.499
2026-05-18T16:01:35.289103+00:00,TLS_1_3,100,2,83,12.874,1119.8,13.492
2026-05-18T16:01:35.303469+00:00,TLS_1_3,100,2,84,11.859,1131.659,13.472
2026-05-18T16:01:35.320102+00:00,TLS_1_3,100,2,85,13.671,1145.33,13.474
2026-05-18T16:01:35.336935+00:00,TLS_1_3,100,2,86,13.992,1159.321,13.48
2026-05-18T16:01:35.354923+00:00,TLS_1_3,100,2,87,14.421,1173.742,13.491
2026-05-18T16:01:35.370741+00:00,TLS_1_3,100,2,88,12.972,1186.714,13.485
2026-05-18T16:01:35.388720+00:00,TLS_1_3,100,2,89,14.153,1200.867,13.493
2026-05-18T16:01:35.404324+00:00,TLS_1_3,100,2,90,13.042,1213.909,13.488
2026-05-18T16:01:35.419333+00:00,TLS_1_3,100,2,91,12.14,1226.05,13.473
2026-05-18T16:01:35.436352+00:00,TLS_1_3,100,2,92,13.553,1239.603,13.474
2026-05-18T16:01:35.453312+00:00,TLS_1_3,100,2,93,14.653,1254.255,13.487
2026-05-18T16:01:35.475595+00:00,TLS_1_3,100,2,94,18.407,1272.662,13.539
2026-05-18T16:01:35.495886+00:00,TLS_1_3,100,2,95,15.745,1288.407,13.562
2026-05-18T16:01:35.518601+00:00,TLS_1_3,100,2,96,17.607,1306.014,13.604
2026-05-18T16:01:35.537567+00:00,TLS_1_3,100,2,97,15.673,1321.686,13.626
2026-05-18T16:01:35.554810+00:00,TLS_1_3,100,2,98,13.149,1334.836,13.621
2026-05-18T16:01:35.573282+00:00,TLS_1_3,100,2,99,14.12,1348.955,13.626
2026-05-18T16:01:35.589389+00:00,TLS_1_3,100,2,100,13.311,1362.267,13.623
2026-05-18T16:01:35.608893+00:00,TLS_1_3,100,3,1,13.72,13.72,13.72
2026-05-18T16:01:35.626075+00:00,TLS_1_3,100,3,2,13.875,27.595,13.798
2026-05-18T16:01:35.642421+00:00,TLS_1_3,100,3,3,12.594,40.189,13.396
2026-05-18T16:01:35.656903+00:00,TLS_1_3,100,3,4,12.538,52.727,13.182
2026-05-18T16:01:35.672823+00:00,TLS_1_3,100,3,5,13.728,66.455,13.291
2026-05-18T16:01:35.690069+00:00,TLS_1_3,100,3,6,13.305,79.76,13.293
2026-05-18T16:01:35.707100+00:00,TLS_1_3,100,3,7,14.283,94.043,13.435
2026-05-18T16:01:35.725333+00:00,TLS_1_3,100,3,8,13.913,107.957,13.495
2026-05-18T16:01:35.747318+00:00,TLS_1_3,100,3,9,15.989,123.945,13.772
2026-05-18T16:01:35.762652+00:00,TLS_1_3,100,3,10,13.117,137.062,13.706
2026-05-18T16:01:35.779760+00:00,TLS_1_3,100,3,11,14.605,151.667,13.788
2026-05-18T16:01:35.794673+00:00,TLS_1_3,100,3,12,12.234,163.901,13.658
2026-05-18T16:01:35.810934+00:00,TLS_1_3,100,3,13,12.294,176.195,13.553
2026-05-18T16:01:35.831189+00:00,TLS_1_3,100,3,14,16.284,192.479,13.748
2026-05-18T16:01:35.847991+00:00,TLS_1_3,100,3,15,12.894,205.373,13.692
2026-05-18T16:01:35.865173+00:00,TLS_1_3,100,3,16,14.616,219.989,13.749
2026-05-18T16:01:35.877651+00:00,TLS_1_3,100,3,17,10.249,230.239,13.543
2026-05-18T16:01:35.892946+00:00,TLS_1_3,100,3,18,12.933,243.172,13.51
2026-05-18T16:01:35.908207+00:00,TLS_1_3,100,3,19,11.482,254.654,13.403
2026-05-18T16:01:35.925707+00:00,TLS_1_3,100,3,20,13.464,268.118,13.406
2026-05-18T16:01:35.940994+00:00,TLS_1_3,100,3,21,12.085,280.203,13.343
2026-05-18T16:01:35.956342+00:00,TLS_1_3,100,3,22,10.972,291.175,13.235
2026-05-18T16:01:35.971932+00:00,TLS_1_3,100,3,23,13.266,304.442,13.237
2026-05-18T16:01:35.989558+00:00,TLS_1_3,100,3,24,15.008,319.45,13.31
2026-05-18T16:01:36.010575+00:00,TLS_1_3,100,3,25,17.044,336.494,13.46
2026-05-18T16:01:36.038404+00:00,TLS_1_3,100,3,26,24.122,360.616,13.87
2026-05-18T16:01:36.055938+00:00,TLS_1_3,100,3,27,13.775,374.391,13.866
2026-05-18T16:01:36.073986+00:00,TLS_1_3,100,3,28,14.563,388.955,13.891
2026-05-18T16:01:36.092714+00:00,TLS_1_3,100,3,29,15.61,404.565,13.951
2026-05-18T16:01:36.108839+00:00,TLS_1_3,100,3,30,13.37,417.934,13.931
2026-05-18T16:01:36.127080+00:00,TLS_1_3,100,3,31,14.654,432.588,13.954
2026-05-18T16:01:36.147066+00:00,TLS_1_3,100,3,32,15.389,447.977,13.999
2026-05-18T16:01:36.169121+00:00,TLS_1_3,100,3,33,18.668,466.645,14.141
2026-05-18T16:01:36.189027+00:00,TLS_1_3,100,3,34,15.993,482.638,14.195
2026-05-18T16:01:36.206591+00:00,TLS_1_3,100,3,35,13.891,496.529,14.187
2026-05-18T16:01:36.228927+00:00,TLS_1_3,100,3,36,18.906,515.434,14.318
2026-05-18T16:01:36.249659+00:00,TLS_1_3,100,3,37,18.323,533.758,14.426
2026-05-18T16:01:36.268379+00:00,TLS_1_3,100,3,38,14.021,547.778,14.415
2026-05-18T16:01:36.289236+00:00,TLS_1_3,100,3,39,16.749,564.528,14.475
2026-05-18T16:01:36.310094+00:00,TLS_1_3,100,3,40,16.26,580.788,14.52
2026-05-18T16:01:36.326819+00:00,TLS_1_3,100,3,41,11.989,592.777,14.458
2026-05-18T16:01:36.348229+00:00,TLS_1_3,100,3,42,18.958,611.735,14.565
2026-05-18T16:01:36.366301+00:00,TLS_1_3,100,3,43,14.796,626.531,14.57
2026-05-18T16:01:36.385806+00:00,TLS_1_3,100,3,44,15.708,642.239,14.596
2026-05-18T16:01:36.402953+00:00,TLS_1_3,100,3,45,14.591,656.83,14.596
2026-05-18T16:01:36.421038+00:00,TLS_1_3,100,3,46,14.251,671.082,14.589
2026-05-18T16:01:36.439376+00:00,TLS_1_3,100,3,47,14.083,685.165,14.578
2026-05-18T16:01:36.456992+00:00,TLS_1_3,100,3,48,14.227,699.392,14.571
2026-05-18T16:01:36.474430+00:00,TLS_1_3,100,3,49,13.872,713.264,14.556
2026-05-18T16:01:36.494468+00:00,TLS_1_3,100,3,50,15.213,728.477,14.57
2026-05-18T16:01:36.515149+00:00,TLS_1_3,100,3,51,17.618,746.095,14.629
2026-05-18T16:01:36.542111+00:00,TLS_1_3,100,3,52,22.809,768.904,14.787
2026-05-18T16:01:36.570373+00:00,TLS_1_3,100,3,53,22.941,791.845,14.94
2026-05-18T16:01:36.592304+00:00,TLS_1_3,100,3,54,17.826,809.671,14.994
2026-05-18T16:01:36.607813+00:00,TLS_1_3,100,3,55,13.118,822.789,14.96
2026-05-18T16:01:36.627050+00:00,TLS_1_3,100,3,56,16.49,839.279,14.987
2026-05-18T16:01:36.645320+00:00,TLS_1_3,100,3,57,14.109,853.388,14.972
2026-05-18T16:01:36.663716+00:00,TLS_1_3,100,3,58,13.982,867.37,14.955
2026-05-18T16:01:36.681262+00:00,TLS_1_3,100,3,59,13.654,881.024,14.933
2026-05-18T16:01:36.699069+00:00,TLS_1_3,100,3,60,13.626,894.65,14.911
2026-05-18T16:01:36.716391+00:00,TLS_1_3,100,3,61,13.507,908.157,14.888
2026-05-18T16:01:36.736174+00:00,TLS_1_3,100,3,62,16.202,924.358,14.909
2026-05-18T16:01:36.755593+00:00,TLS_1_3,100,3,63,16.887,941.246,14.94
2026-05-18T16:01:36.775188+00:00,TLS_1_3,100,3,64,16.841,958.087,14.97
2026-05-18T16:01:36.795149+00:00,TLS_1_3,100,3,65,16.118,974.205,14.988
2026-05-18T16:01:36.811697+00:00,TLS_1_3,100,3,66,13.627,987.832,14.967
2026-05-18T16:01:36.828714+00:00,TLS_1_3,100,3,67,13.724,1001.556,14.949
2026-05-18T16:01:36.848388+00:00,TLS_1_3,100,3,68,15.275,1016.83,14.953
2026-05-18T16:01:36.868052+00:00,TLS_1_3,100,3,69,16.661,1033.491,14.978
2026-05-18T16:01:36.886095+00:00,TLS_1_3,100,3,70,13.092,1046.584,14.951
2026-05-18T16:01:36.908405+00:00,TLS_1_3,100,3,71,19.404,1065.988,15.014
2026-05-18T16:01:36.930607+00:00,TLS_1_3,100,3,72,19.153,1085.141,15.071
2026-05-18T16:01:36.958059+00:00,TLS_1_3,100,3,73,23.8,1108.941,15.191
2026-05-18T16:01:36.984577+00:00,TLS_1_3,100,3,74,22.056,1130.997,15.284
2026-05-18T16:01:37.010213+00:00,TLS_1_3,100,3,75,21.653,1152.65,15.369
2026-05-18T16:01:37.030410+00:00,TLS_1_3,100,3,76,16.741,1169.391,15.387
2026-05-18T16:01:37.055608+00:00,TLS_1_3,100,3,77,19.473,1188.864,15.44
2026-05-18T16:01:37.074440+00:00,TLS_1_3,100,3,78,15.124,1203.987,15.436
2026-05-18T16:01:37.095764+00:00,TLS_1_3,100,3,79,16.245,1220.232,15.446
2026-05-18T16:01:37.110653+00:00,TLS_1_3,100,3,80,12.594,1232.826,15.41
2026-05-18T16:01:37.127378+00:00,TLS_1_3,100,3,81,14.018,1246.843,15.393
2026-05-18T16:01:37.145263+00:00,TLS_1_3,100,3,82,14.119,1260.963,15.378
2026-05-18T16:01:37.162574+00:00,TLS_1_3,100,3,83,13.665,1274.628,15.357
2026-05-18T16:01:37.180587+00:00,TLS_1_3,100,3,84,12.571,1287.199,15.324
2026-05-18T16:01:37.195220+00:00,TLS_1_3,100,3,85,12.275,1299.473,15.288
2026-05-18T16:01:37.211967+00:00,TLS_1_3,100,3,86,12.789,1312.263,15.259
2026-05-18T16:01:37.227358+00:00,TLS_1_3,100,3,87,12.371,1324.634,15.226
2026-05-18T16:01:37.243944+00:00,TLS_1_3,100,3,88,14.1,1338.734,15.213
2026-05-18T16:01:37.259711+00:00,TLS_1_3,100,3,89,13.063,1351.796,15.189
2026-05-18T16:01:37.281556+00:00,TLS_1_3,100,3,90,17.368,1369.165,15.213
2026-05-18T16:01:37.297284+00:00,TLS_1_3,100,3,91,13.178,1382.343,15.191
2026-05-18T16:01:37.315304+00:00,TLS_1_3,100,3,92,14.169,1396.512,15.179
2026-05-18T16:01:37.334449+00:00,TLS_1_3,100,3,93,16.244,1412.756,15.191
2026-05-18T16:01:37.350409+00:00,TLS_1_3,100,3,94,13.544,1426.299,15.173
2026-05-18T16:01:37.367890+00:00,TLS_1_3,100,3,95,14.275,1440.574,15.164
2026-05-18T16:01:37.385670+00:00,TLS_1_3,100,3,96,14.124,1454.698,15.153
2026-05-18T16:01:37.402173+00:00,TLS_1_3,100,3,97,13.62,1468.318,15.137
2026-05-18T16:01:37.421572+00:00,TLS_1_3,100,3,98,15.2,1483.518,15.138
2026-05-18T16:01:37.439353+00:00,TLS_1_3,100,3,99,14.275,1497.793,15.129
2026-05-18T16:01:37.455078+00:00,TLS_1_3,100,3,100,13.356,1511.148,15.111
2026-05-18T16:01:37.473582+00:00,TLS_1_3,200,1,1,13.842,13.842,13.842
2026-05-18T16:01:37.490867+00:00,TLS_1_3,200,1,2,14.778,28.62,14.31
2026-05-18T16:01:37.509062+00:00,TLS_1_3,200,1,3,15.173,43.793,14.598
2026-05-18T16:01:37.526169+00:00,TLS_1_3,200,1,4,13.935,57.728,14.432
2026-05-18T16:01:37.543335+00:00,TLS_1_3,200,1,5,13.316,71.044,14.209
2026-05-18T16:01:37.560180+00:00,TLS_1_3,200,1,6,14.282,85.325,14.221
2026-05-18T16:01:37.580401+00:00,TLS_1_3,200,1,7,15.681,101.006,14.429
2026-05-18T16:01:37.597434+00:00,TLS_1_3,200,1,8,12.741,113.748,14.218
2026-05-18T16:01:37.614702+00:00,TLS_1_3,200,1,9,14.473,128.221,14.247
2026-05-18T16:01:37.632092+00:00,TLS_1_3,200,1,10,14.969,143.19,14.319
2026-05-18T16:01:37.650205+00:00,TLS_1_3,200,1,11,15.566,158.756,14.432
2026-05-18T16:01:37.675165+00:00,TLS_1_3,200,1,12,21.017,179.772,14.981
2026-05-18T16:01:37.700498+00:00,TLS_1_3,200,1,13,20.981,200.754,15.443
2026-05-18T16:01:37.720703+00:00,TLS_1_3,200,1,14,16.347,217.101,15.507
2026-05-18T16:01:37.742201+00:00,TLS_1_3,200,1,15,18.612,235.713,15.714
2026-05-18T16:01:37.762877+00:00,TLS_1_3,200,1,16,18.085,253.798,15.862
2026-05-18T16:01:37.779258+00:00,TLS_1_3,200,1,17,13.668,267.466,15.733
2026-05-18T16:01:37.796799+00:00,TLS_1_3,200,1,18,14.785,282.252,15.681
2026-05-18T16:01:37.813956+00:00,TLS_1_3,200,1,19,13.923,296.175,15.588
2026-05-18T16:01:37.835639+00:00,TLS_1_3,200,1,20,17.381,313.556,15.678
2026-05-18T16:01:37.854093+00:00,TLS_1_3,200,1,21,14.923,328.479,15.642
2026-05-18T16:01:37.870857+00:00,TLS_1_3,200,1,22,12.649,341.128,15.506
2026-05-18T16:01:37.886967+00:00,TLS_1_3,200,1,23,12.179,353.307,15.361
2026-05-18T16:01:37.902273+00:00,TLS_1_3,200,1,24,13.206,366.513,15.271
2026-05-18T16:01:37.918745+00:00,TLS_1_3,200,1,25,13.334,379.847,15.194
2026-05-18T16:01:37.935026+00:00,TLS_1_3,200,1,26,13.473,393.32,15.128
2026-05-18T16:01:37.951544+00:00,TLS_1_3,200,1,27,13.882,407.202,15.082
2026-05-18T16:01:37.968618+00:00,TLS_1_3,200,1,28,14.36,421.563,15.056
2026-05-18T16:01:37.984708+00:00,TLS_1_3,200,1,29,13.394,434.956,14.998
2026-05-18T16:01:38.001189+00:00,TLS_1_3,200,1,30,13.885,448.841,14.961
2026-05-18T16:01:38.017368+00:00,TLS_1_3,200,1,31,13.58,462.421,14.917
2026-05-18T16:01:38.033006+00:00,TLS_1_3,200,1,32,12.843,475.264,14.852
2026-05-18T16:01:38.047031+00:00,TLS_1_3,200,1,33,11.803,487.067,14.76
2026-05-18T16:01:38.065661+00:00,TLS_1_3,200,1,34,15.346,502.413,14.777
2026-05-18T16:01:38.085548+00:00,TLS_1_3,200,1,35,15.925,518.338,14.81
2026-05-18T16:01:38.104002+00:00,TLS_1_3,200,1,36,15.256,533.594,14.822
2026-05-18T16:01:38.121308+00:00,TLS_1_3,200,1,37,13.767,547.361,14.794
2026-05-18T16:01:38.142557+00:00,TLS_1_3,200,1,38,16.761,564.122,14.845
2026-05-18T16:01:38.159262+00:00,TLS_1_3,200,1,39,14.072,578.194,14.825
2026-05-18T16:01:38.175419+00:00,TLS_1_3,200,1,40,13.697,591.891,14.797
2026-05-18T16:01:38.191692+00:00,TLS_1_3,200,1,41,12.812,604.702,14.749
2026-05-18T16:01:38.208703+00:00,TLS_1_3,200,1,42,14.338,619.04,14.739
2026-05-18T16:01:38.225443+00:00,TLS_1_3,200,1,43,13.097,632.137,14.701
2026-05-18T16:01:38.243180+00:00,TLS_1_3,200,1,44,15.24,647.377,14.713
2026-05-18T16:01:38.257067+00:00,TLS_1_3,200,1,45,11.333,658.71,14.638
2026-05-18T16:01:38.274477+00:00,TLS_1_3,200,1,46,15.23,673.94,14.651
2026-05-18T16:01:38.292388+00:00,TLS_1_3,200,1,47,13.666,687.606,14.63
2026-05-18T16:01:38.307231+00:00,TLS_1_3,200,1,48,12.452,700.058,14.585
2026-05-18T16:01:38.325565+00:00,TLS_1_3,200,1,49,13.973,714.031,14.572
2026-05-18T16:01:38.342772+00:00,TLS_1_3,200,1,50,14.534,728.565,14.571
2026-05-18T16:01:38.359967+00:00,TLS_1_3,200,1,51,14.504,743.069,14.57
2026-05-18T16:01:38.377320+00:00,TLS_1_3,200,1,52,14.454,757.524,14.568
2026-05-18T16:01:38.395014+00:00,TLS_1_3,200,1,53,13.971,771.495,14.557
2026-05-18T16:01:38.411013+00:00,TLS_1_3,200,1,54,12.58,784.075,14.52
2026-05-18T16:01:38.430801+00:00,TLS_1_3,200,1,55,16.084,800.16,14.548
2026-05-18T16:01:38.448651+00:00,TLS_1_3,200,1,56,14.549,814.709,14.548
2026-05-18T16:01:38.465727+00:00,TLS_1_3,200,1,57,14.068,828.777,14.54
2026-05-18T16:01:38.481885+00:00,TLS_1_3,200,1,58,13.7,842.476,14.525
2026-05-18T16:01:38.499710+00:00,TLS_1_3,200,1,59,14.613,857.09,14.527
2026-05-18T16:01:38.517092+00:00,TLS_1_3,200,1,60,14.346,871.436,14.524
2026-05-18T16:01:38.536347+00:00,TLS_1_3,200,1,61,13.743,885.178,14.511
2026-05-18T16:01:38.554969+00:00,TLS_1_3,200,1,62,13.799,898.977,14.5
2026-05-18T16:01:38.579715+00:00,TLS_1_3,200,1,63,21.232,920.209,14.606
2026-05-18T16:01:38.600177+00:00,TLS_1_3,200,1,64,16.181,936.39,14.631
2026-05-18T16:01:38.619243+00:00,TLS_1_3,200,1,65,15.323,951.713,14.642
2026-05-18T16:01:38.643954+00:00,TLS_1_3,200,1,66,21.94,973.653,14.752
2026-05-18T16:01:38.666265+00:00,TLS_1_3,200,1,67,17.463,991.116,14.793
2026-05-18T16:01:38.681749+00:00,TLS_1_3,200,1,68,12.8,1003.916,14.763
2026-05-18T16:01:38.698234+00:00,TLS_1_3,200,1,69,13.654,1017.57,14.747
2026-05-18T16:01:38.716381+00:00,TLS_1_3,200,1,70,14.434,1032.004,14.743
2026-05-18T16:01:38.732453+00:00,TLS_1_3,200,1,71,12.525,1044.529,14.712
2026-05-18T16:01:38.756434+00:00,TLS_1_3,200,1,72,18.347,1062.876,14.762
2026-05-18T16:01:38.776427+00:00,TLS_1_3,200,1,73,15.645,1078.521,14.774
2026-05-18T16:01:38.796563+00:00,TLS_1_3,200,1,74,16.292,1094.813,14.795
2026-05-18T16:01:38.815745+00:00,TLS_1_3,200,1,75,15.741,1110.554,14.807
